,acousticness,analysis_url,danceability,duration_ms,energy,id,if_liked,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
Midnight Special - Rudy Van Gelder Digital Remaster/2007,0.814,https://api.spotify.com/v1/audio-analysis/6oWhUfePc5h9r5pfw7wvPN,0.704,597280,0.277,6oWhUfePc5h9r5pfw7wvPN,0,0.756,0,0.0845,-11.675,1,0.035,90.38,4,https://api.spotify.com/v1/tracks/6oWhUfePc5h9r5pfw7wvPN,audio_features,spotify:track:6oWhUfePc5h9r5pfw7wvPN,0.322
Mindcontrol,0.000203,https://api.spotify.com/v1/audio-analysis/2PLg25HdGsV0gcSMVfSFTX,0.643,208212,0.618,2PLg25HdGsV0gcSMVfSFTX,0,0.000132,0,0.0902,-7.139,1,0.0287,99.057,4,https://api.spotify.com/v1/tracks/2PLg25HdGsV0gcSMVfSFTX,audio_features,spotify:track:2PLg25HdGsV0gcSMVfSFTX,0.802
Minor Heaven,0.818,https://api.spotify.com/v1/audio-analysis/6hkU7Zr0oZwmay9r7mBqhb,0.227,233453,0.489,6hkU7Zr0oZwmay9r7mBqhb,0,0.0,4,0.109,-6.125,0,0.0336,143.399,4,https://api.spotify.com/v1/tracks/6hkU7Zr0oZwmay9r7mBqhb,audio_features,spotify:track:6hkU7Zr0oZwmay9r7mBqhb,0.111
Mirror Ballin',0.000559,https://api.spotify.com/v1/audio-analysis/1pRh0b2MQUjxsXJbXDq6up,0.822,292000,0.803,1pRh0b2MQUjxsXJbXDq6up,0,0.541,11,0.314,-7.491,0,0.0617,109.989,4,https://api.spotify.com/v1/tracks/1pRh0b2MQUjxsXJbXDq6up,audio_features,spotify:track:1pRh0b2MQUjxsXJbXDq6up,0.921
Mirrors - Remastered 2004,0.962,https://api.spotify.com/v1/audio-analysis/4WU6x0MauVlAkpV6aTX4FM,0.406,368107,0.208,4WU6x0MauVlAkpV6aTX4FM,0,0.929,1,0.181,-13.767,0,0.0413,102.778,4,https://api.spotify.com/v1/tracks/4WU6x0MauVlAkpV6aTX4FM,audio_features,spotify:track:4WU6x0MauVlAkpV6aTX4FM,0.291
Misery,0.00533,https://api.spotify.com/v1/audio-analysis/6Zz846CtUmQGP5z4F7sccA,0.343,180772,0.732,6Zz846CtUmQGP5z4F7sccA,0,0.00302,0,0.0685,-5.189,1,0.044,180.162,4,https://api.spotify.com/v1/tracks/6Zz846CtUmQGP5z4F7sccA,audio_features,spotify:track:6Zz846CtUmQGP5z4F7sccA,0.392
Miss You,0.00299,https://api.spotify.com/v1/audio-analysis/30sZ1d4G8K8RVNhz0IWgPN,0.231,461480,0.668,30sZ1d4G8K8RVNhz0IWgPN,0,0.128,4,0.111,-5.517,0,0.0377,83.005,4,https://api.spotify.com/v1/tracks/30sZ1d4G8K8RVNhz0IWgPN,audio_features,spotify:track:30sZ1d4G8K8RVNhz0IWgPN,0.0688
Mister Man,0.0126,https://api.spotify.com/v1/audio-analysis/2eoDZsvrMKU7Hh9qZhkpsD,0.725,226345,0.957,2eoDZsvrMKU7Hh9qZhkpsD,0,0.0822,10,0.102,-5.931,1,0.0472,119.994,4,https://api.spotify.com/v1/tracks/2eoDZsvrMKU7Hh9qZhkpsD,audio_features,spotify:track:2eoDZsvrMKU7Hh9qZhkpsD,0.618
Miłość Tak Działa,0.192,https://api.spotify.com/v1/audio-analysis/3Dm1a4EQdlS6OisKytBF7R,0.793,200946,0.889,3Dm1a4EQdlS6OisKytBF7R,0,0.0,0,0.0718,-5.507,0,0.0551,139.976,4,https://api.spotify.com/v1/tracks/3Dm1a4EQdlS6OisKytBF7R,audio_features,spotify:track:3Dm1a4EQdlS6OisKytBF7R,0.639
Money For Nothing,0.043,https://api.spotify.com/v1/audio-analysis/31DvHUCSioX0JD7B4kZMJ9,0.666,510933,0.667,31DvHUCSioX0JD7B4kZMJ9,0,0.0005,2,0.074,-9.305,0,0.0371,134.219,4,https://api.spotify.com/v1/tracks/31DvHUCSioX0JD7B4kZMJ9,audio_features,spotify:track:31DvHUCSioX0JD7B4kZMJ9,0.679
Montañas,0.743,https://api.spotify.com/v1/audio-analysis/1soSCtYHS2YEZZmumQhXtJ,0.746,288091,0.229,1soSCtYHS2YEZZmumQhXtJ,0,0.0397,5,0.106,-15.406,0,0.137,174.08,4,https://api.spotify.com/v1/tracks/1soSCtYHS2YEZZmumQhXtJ,audio_features,spotify:track:1soSCtYHS2YEZZmumQhXtJ,0.253
Monticello,0.678,https://api.spotify.com/v1/audio-analysis/0FKnknau5UBXgN2Q6vVHgC,0.559,232378,0.479,0FKnknau5UBXgN2Q6vVHgC,0,0.861,11,0.215,-18.152,0,0.0429,99.782,4,https://api.spotify.com/v1/tracks/0FKnknau5UBXgN2Q6vVHgC,audio_features,spotify:track:0FKnknau5UBXgN2Q6vVHgC,0.485
More Than My Hometown,0.601,https://api.spotify.com/v1/audio-analysis/6FniJZn4agmDtPx1pKZQsa,0.621,216573,0.882,6FniJZn4agmDtPx1pKZQsa,0,0.0,6,0.132,-5.01,1,0.0459,126.014,4,https://api.spotify.com/v1/tracks/6FniJZn4agmDtPx1pKZQsa,audio_features,spotify:track:6FniJZn4agmDtPx1pKZQsa,0.574
More Than This,0.0424,https://api.spotify.com/v1/audio-analysis/6SsP9PE7JT83QZA8kEYHVV,0.657,272857,0.552,6SsP9PE7JT83QZA8kEYHVV,0,0.039,6,0.106,-11.77,1,0.0255,128.494,4,https://api.spotify.com/v1/tracks/6SsP9PE7JT83QZA8kEYHVV,audio_features,spotify:track:6SsP9PE7JT83QZA8kEYHVV,0.759
Morning Star,0.00683,https://api.spotify.com/v1/audio-analysis/68vlQoNTUDvujcUVwdMkT1,0.393,309533,0.913,68vlQoNTUDvujcUVwdMkT1,0,0.00328,8,0.0547,-5.009,1,0.0713,78.157,4,https://api.spotify.com/v1/tracks/68vlQoNTUDvujcUVwdMkT1,audio_features,spotify:track:68vlQoNTUDvujcUVwdMkT1,0.651
Motyl,0.00953,https://api.spotify.com/v1/audio-analysis/4wKdYaVpbotqYoJnL0Lvx2,0.586,262959,0.606,4wKdYaVpbotqYoJnL0Lvx2,0,0.00765,8,0.35,-7.168,0,0.0603,89.997,4,https://api.spotify.com/v1/tracks/4wKdYaVpbotqYoJnL0Lvx2,audio_features,spotify:track:4wKdYaVpbotqYoJnL0Lvx2,0.266
Mourn,0.0355,https://api.spotify.com/v1/audio-analysis/4KcNupwVIuM2AOoiKdgpRf,0.447,284133,0.556,4KcNupwVIuM2AOoiKdgpRf,0,0.894,4,0.0937,-8.112,0,0.0306,130.042,4,https://api.spotify.com/v1/tracks/4KcNupwVIuM2AOoiKdgpRf,audio_features,spotify:track:4KcNupwVIuM2AOoiKdgpRf,0.13
Move Me No Mountain,0.257,https://api.spotify.com/v1/audio-analysis/0kgnNHZH8pY7TXYS7xtCBk,0.629,253320,0.81,0kgnNHZH8pY7TXYS7xtCBk,0,0.00856,5,0.305,-7.018,0,0.0336,99.923,4,https://api.spotify.com/v1/tracks/0kgnNHZH8pY7TXYS7xtCBk,audio_features,spotify:track:0kgnNHZH8pY7TXYS7xtCBk,0.853
Muack,0.377,https://api.spotify.com/v1/audio-analysis/0nEvhKgbCUTQ0o84rudpQY,0.737,212959,0.686,0nEvhKgbCUTQ0o84rudpQY,0,5.35e-05,4,0.125,-7.363,0,0.116,160.011,4,https://api.spotify.com/v1/tracks/0nEvhKgbCUTQ0o84rudpQY,audio_features,spotify:track:0nEvhKgbCUTQ0o84rudpQY,0.723
Munaspaqa Suyaykuway,0.62,https://api.spotify.com/v1/audio-analysis/0RiWhE2d4F8QMKcorZsDh9,0.519,182293,0.403,0RiWhE2d4F8QMKcorZsDh9,0,0.938,10,0.118,-12.81,0,0.048,102.506,4,https://api.spotify.com/v1/tracks/0RiWhE2d4F8QMKcorZsDh9,audio_features,spotify:track:0RiWhE2d4F8QMKcorZsDh9,0.968
My Apocalypse,0.00719,https://api.spotify.com/v1/audio-analysis/12tSQijqwdkvQWyBbpwC8V,0.449,226802,0.689,12tSQijqwdkvQWyBbpwC8V,0,0.0705,6,0.087,-7.532,0,0.0317,93.452,4,https://api.spotify.com/v1/tracks/12tSQijqwdkvQWyBbpwC8V,audio_features,spotify:track:12tSQijqwdkvQWyBbpwC8V,0.567
My Groove Your Move - Rudy Van Gelder Edition,0.78,https://api.spotify.com/v1/audio-analysis/5wcAcShxT5qvLJvuM6jkZt,0.585,367400,0.375,5wcAcShxT5qvLJvuM6jkZt,0,0.00365,2,0.0806,-12.171,0,0.0504,72.59,4,https://api.spotify.com/v1/tracks/5wcAcShxT5qvLJvuM6jkZt,audio_features,spotify:track:5wcAcShxT5qvLJvuM6jkZt,0.665
My Honest Face,0.000498,https://api.spotify.com/v1/audio-analysis/0UB9FchcGKnQ7GCDl9dJjF,0.414,274053,0.949,0UB9FchcGKnQ7GCDl9dJjF,0,0.000317,5,0.102,-6.038,1,0.0767,159.999,4,https://api.spotify.com/v1/tracks/0UB9FchcGKnQ7GCDl9dJjF,audio_features,spotify:track:0UB9FchcGKnQ7GCDl9dJjF,0.46
My Oasis (feat. Burna Boy),0.569,https://api.spotify.com/v1/audio-analysis/2KoHxhRyWxJzA0VafWd5Nk,0.691,179917,0.474,2KoHxhRyWxJzA0VafWd5Nk,0,0.000626,10,0.099,-8.742,0,0.0583,143.783,4,https://api.spotify.com/v1/tracks/2KoHxhRyWxJzA0VafWd5Nk,audio_features,spotify:track:2KoHxhRyWxJzA0VafWd5Nk,0.381
My World,0.104,https://api.spotify.com/v1/audio-analysis/3acMAUnwxMKfuXIt3SNqDw,0.53,198362,0.724,3acMAUnwxMKfuXIt3SNqDw,0,0.0,4,0.16,-5.025,0,0.166,167.961,4,https://api.spotify.com/v1/tracks/3acMAUnwxMKfuXIt3SNqDw,audio_features,spotify:track:3acMAUnwxMKfuXIt3SNqDw,0.56
Młoda dama - Radio Edit,0.0297,https://api.spotify.com/v1/audio-analysis/7Fz8cAPpRMf3yCWuISVy37,0.8,190173,0.935,7Fz8cAPpRMf3yCWuISVy37,0,0.0,6,0.341,-4.512,0,0.196,145.042,4,https://api.spotify.com/v1/tracks/7Fz8cAPpRMf3yCWuISVy37,audio_features,spotify:track:7Fz8cAPpRMf3yCWuISVy37,0.963
Młoda para,0.00135,https://api.spotify.com/v1/audio-analysis/3oSY8ReFfyNnzKKEO0d7AL,0.541,234000,0.923,3oSY8ReFfyNnzKKEO0d7AL,0,0.0367,6,0.332,-8.009,0,0.0468,155.037,4,https://api.spotify.com/v1/tracks/3oSY8ReFfyNnzKKEO0d7AL,audio_features,spotify:track:3oSY8ReFfyNnzKKEO0d7AL,0.968
Młody 2Pac,0.574,https://api.spotify.com/v1/audio-analysis/0SXsb89peccucuuu4LqKeU,0.644,195310,0.65,0SXsb89peccucuuu4LqKeU,0,0.0,5,0.121,-5.819,0,0.0974,145.056,4,https://api.spotify.com/v1/tracks/0SXsb89peccucuuu4LqKeU,audio_features,spotify:track:0SXsb89peccucuuu4LqKeU,0.44
Na Boso,0.0398,https://api.spotify.com/v1/audio-analysis/6Sm7KgL3LzySdWJ0tIJZpt,0.773,200855,0.873,6Sm7KgL3LzySdWJ0tIJZpt,0,0.0,0,0.0893,-6.81,1,0.0889,146.009,4,https://api.spotify.com/v1/tracks/6Sm7KgL3LzySdWJ0tIJZpt,audio_features,spotify:track:6Sm7KgL3LzySdWJ0tIJZpt,0.911
Na co Ci to,0.794,https://api.spotify.com/v1/audio-analysis/2IJRYRUoaQ3qVL6KGHvyEx,0.684,214000,0.365,2IJRYRUoaQ3qVL6KGHvyEx,0,0.00581,7,0.19,-12.644,0,0.0866,142.391,4,https://api.spotify.com/v1/tracks/2IJRYRUoaQ3qVL6KGHvyEx,audio_features,spotify:track:2IJRYRUoaQ3qVL6KGHvyEx,0.365
Na flecie,0.115,https://api.spotify.com/v1/audio-analysis/3xP1KVGVD97msKTLVVF7VQ,0.682,176007,0.931,3xP1KVGVD97msKTLVVF7VQ,0,0.0,6,0.0922,-5.374,0,0.118,163.022,4,https://api.spotify.com/v1/tracks/3xP1KVGVD97msKTLVVF7VQ,audio_features,spotify:track:3xP1KVGVD97msKTLVVF7VQ,0.964
"Nachtstücke, Op. 23: Ad Libitum - Einfach",0.994,https://api.spotify.com/v1/audio-analysis/3b1D6LiqOTcSWPigzpn7pp,0.324,239973,0.00296,3b1D6LiqOTcSWPigzpn7pp,0,0.887,5,0.103,-39.259,1,0.0458,63.438,3,https://api.spotify.com/v1/tracks/3b1D6LiqOTcSWPigzpn7pp,audio_features,spotify:track:3b1D6LiqOTcSWPigzpn7pp,0.163
Napiszę na Spotted,0.0663,https://api.spotify.com/v1/audio-analysis/1sVpiGuwZWztU2tnN33ZoN,0.841,187500,0.731,1sVpiGuwZWztU2tnN33ZoN,0,0.0757,0,0.0728,-11.837,0,0.245,160.033,4,https://api.spotify.com/v1/tracks/1sVpiGuwZWztU2tnN33ZoN,audio_features,spotify:track:1sVpiGuwZWztU2tnN33ZoN,0.713
Nature Boy,0.983,https://api.spotify.com/v1/audio-analysis/7hDq6sOZ5Rl1XnSSfoOBRK,0.438,284187,0.182,7hDq6sOZ5Rl1XnSSfoOBRK,0,0.841,2,0.119,-15.209,0,0.0338,65.535,3,https://api.spotify.com/v1/tracks/7hDq6sOZ5Rl1XnSSfoOBRK,audio_features,spotify:track:7hDq6sOZ5Rl1XnSSfoOBRK,0.0639
Need You Tonight,0.0419,https://api.spotify.com/v1/audio-analysis/1sR4aKaHpLrc9u7g4ii90U,0.795,181107,0.63,1sR4aKaHpLrc9u7g4ii90U,0,0.575,10,0.0894,-7.217,0,0.0841,108.701,4,https://api.spotify.com/v1/tracks/1sR4aKaHpLrc9u7g4ii90U,audio_features,spotify:track:1sR4aKaHpLrc9u7g4ii90U,0.785
Nervous Habits (feat. Joey Fleming),0.00595,https://api.spotify.com/v1/audio-analysis/6Otf2csWGb04Dwj7Wn8U9m,0.447,266965,0.912,6Otf2csWGb04Dwj7Wn8U9m,0,0.000423,11,0.189,-2.163,0,0.0615,111.137,4,https://api.spotify.com/v1/tracks/6Otf2csWGb04Dwj7Wn8U9m,audio_features,spotify:track:6Otf2csWGb04Dwj7Wn8U9m,0.216
Nervous Habits (feat. Joey Fleming) - Acoustic,0.769,https://api.spotify.com/v1/audio-analysis/3ocr1veQ4kHfyo539a1k3N,0.561,183333,0.474,3ocr1veQ4kHfyo539a1k3N,0,0.0,0,0.154,-5.49,1,0.0347,107.838,4,https://api.spotify.com/v1/tracks/3ocr1veQ4kHfyo539a1k3N,audio_features,spotify:track:3ocr1veQ4kHfyo539a1k3N,0.372
Never Seen the Rain,0.44,https://api.spotify.com/v1/audio-analysis/2grAr8pWMuLWn8ZYEE9wDV,0.485,200756,0.461,2grAr8pWMuLWn8ZYEE9wDV,0,0.0,9,0.232,-5.646,1,0.0444,87.009,4,https://api.spotify.com/v1/tracks/2grAr8pWMuLWn8ZYEE9wDV,audio_features,spotify:track:2grAr8pWMuLWn8ZYEE9wDV,0.324
New Blood - Koven Remix,5.85e-05,https://api.spotify.com/v1/audio-analysis/4e7vqCkCobVpvbCZ6pcZl6,0.415,221829,0.894,4e7vqCkCobVpvbCZ6pcZl6,0,2.4e-05,1,0.155,-3.036,1,0.0455,175.013,4,https://api.spotify.com/v1/tracks/4e7vqCkCobVpvbCZ6pcZl6,audio_features,spotify:track:4e7vqCkCobVpvbCZ6pcZl6,0.08
New Comedown,3.28e-05,https://api.spotify.com/v1/audio-analysis/4kbBYfLMIfzAnt9WoSDmvS,0.47,187667,0.892,4kbBYfLMIfzAnt9WoSDmvS,0,0.84,0,0.0759,-3.933,0,0.0923,161.392,4,https://api.spotify.com/v1/tracks/4kbBYfLMIfzAnt9WoSDmvS,audio_features,spotify:track:4kbBYfLMIfzAnt9WoSDmvS,0.618
New York Eyes,0.148,https://api.spotify.com/v1/audio-analysis/20oUeycXhRS3iNp0Hl32hh,0.669,283053,0.716,20oUeycXhRS3iNp0Hl32hh,0,0.0013,2,0.0507,-7.292,0,0.0523,79.475,4,https://api.spotify.com/v1/tracks/20oUeycXhRS3iNp0Hl32hh,audio_features,spotify:track:20oUeycXhRS3iNp0Hl32hh,0.961
Next Girl,0.143,https://api.spotify.com/v1/audio-analysis/4QpWhd7l2NrmGmfw4qGlpa,0.583,164678,0.867,4QpWhd7l2NrmGmfw4qGlpa,0,0.0,11,0.0863,-4.17,1,0.0637,160.096,4,https://api.spotify.com/v1/tracks/4QpWhd7l2NrmGmfw4qGlpa,audio_features,spotify:track:4QpWhd7l2NrmGmfw4qGlpa,0.962
Niby Jesteś Ale Nie Ma Cię - Radio Edit,0.00141,https://api.spotify.com/v1/audio-analysis/0CTZsDbDxqoUgl8DWCjW53,0.68,186887,0.819,0CTZsDbDxqoUgl8DWCjW53,0,9.34e-06,0,0.15,-6.348,1,0.0404,142.038,4,https://api.spotify.com/v1/tracks/0CTZsDbDxqoUgl8DWCjW53,audio_features,spotify:track:0CTZsDbDxqoUgl8DWCjW53,0.806
Nice To Meet Ya,0.0119,https://api.spotify.com/v1/audio-analysis/3cphb8kdsjElYR7r5icK3H,0.591,158805,0.841,3cphb8kdsjElYR7r5icK3H,0,0.0,4,0.395,-4.351,0,0.0304,109.034,4,https://api.spotify.com/v1/tracks/3cphb8kdsjElYR7r5icK3H,audio_features,spotify:track:3cphb8kdsjElYR7r5icK3H,0.392
Nie Mam Czasu,0.546,https://api.spotify.com/v1/audio-analysis/2cEgLBtZ9lnBHv0h0JXgaV,0.822,202613,0.628,2cEgLBtZ9lnBHv0h0JXgaV,0,0.0,6,0.112,-6.817,1,0.216,140.052,4,https://api.spotify.com/v1/tracks/2cEgLBtZ9lnBHv0h0JXgaV,audio_features,spotify:track:2cEgLBtZ9lnBHv0h0JXgaV,0.857
Nie Mamy Czasu,0.0479,https://api.spotify.com/v1/audio-analysis/2xVWWTo7RdoDRltbqxfULD,0.661,239493,0.608,2xVWWTo7RdoDRltbqxfULD,0,6.28e-06,2,0.0711,-7.792,1,0.0282,95.031,4,https://api.spotify.com/v1/tracks/2xVWWTo7RdoDRltbqxfULD,audio_features,spotify:track:2xVWWTo7RdoDRltbqxfULD,0.659
Nie Ogarniam,0.0113,https://api.spotify.com/v1/audio-analysis/09mbHt48vRoMyVnYbE2z18,0.764,181709,0.936,09mbHt48vRoMyVnYbE2z18,0,4.36e-06,7,0.0457,-5.987,0,0.126,160.015,4,https://api.spotify.com/v1/tracks/09mbHt48vRoMyVnYbE2z18,audio_features,spotify:track:09mbHt48vRoMyVnYbE2z18,0.905
Nie dam Tobie odejść,0.0976,https://api.spotify.com/v1/audio-analysis/1lW3s1qfGWWq0gvoXKIv4z,0.779,197043,0.758,1lW3s1qfGWWq0gvoXKIv4z,0,0.0,0,0.47,-4.395,1,0.111,137.043,4,https://api.spotify.com/v1/tracks/1lW3s1qfGWWq0gvoXKIv4z,audio_features,spotify:track:1lW3s1qfGWWq0gvoXKIv4z,0.771
Nie dała,0.00779,https://api.spotify.com/v1/audio-analysis/29hcm4RzJg5bIc0AaZC3ZA,0.684,211488,0.909,29hcm4RzJg5bIc0AaZC3ZA,0,0.0,8,0.111,-6.996,0,0.0562,147.006,4,https://api.spotify.com/v1/tracks/29hcm4RzJg5bIc0AaZC3ZA,audio_features,spotify:track:29hcm4RzJg5bIc0AaZC3ZA,0.976
Nie zapomnę,2.84e-05,https://api.spotify.com/v1/audio-analysis/4kJSh8t0ZqES8TWscnCmxc,0.632,228937,0.81,4kJSh8t0ZqES8TWscnCmxc,0,0.0558,7,0.0981,-7.729,1,0.0312,141.046,4,https://api.spotify.com/v1/tracks/4kJSh8t0ZqES8TWscnCmxc,audio_features,spotify:track:4kJSh8t0ZqES8TWscnCmxc,0.845
Niewidzialna,0.94,https://api.spotify.com/v1/audio-analysis/5ABfG1ImFETR28xlUYlvsF,0.443,291253,0.31,5ABfG1ImFETR28xlUYlvsF,0,6.1e-05,6,0.0956,-8.233,0,0.0289,141.536,4,https://api.spotify.com/v1/tracks/5ABfG1ImFETR28xlUYlvsF,audio_features,spotify:track:5ABfG1ImFETR28xlUYlvsF,0.109
Night Comes Down,0.0142,https://api.spotify.com/v1/audio-analysis/2lqc273pCZk6gtkfubaCbh,0.327,240440,0.559,2lqc273pCZk6gtkfubaCbh,0,0.00284,4,0.155,-5.561,0,0.0303,94.694,4,https://api.spotify.com/v1/tracks/2lqc273pCZk6gtkfubaCbh,audio_features,spotify:track:2lqc273pCZk6gtkfubaCbh,0.255
Nightlight,0.0819,https://api.spotify.com/v1/audio-analysis/06kxa3al7bUqRRo5nAFduZ,0.494,222400,0.651,06kxa3al7bUqRRo5nAFduZ,0,0.0,11,0.104,-4.127,0,0.0384,149.979,4,https://api.spotify.com/v1/tracks/06kxa3al7bUqRRo5nAFduZ,audio_features,spotify:track:06kxa3al7bUqRRo5nAFduZ,0.162
Nike Air Max,0.205,https://api.spotify.com/v1/audio-analysis/21kaFtd7SMbbz8Z69PBya9,0.589,126928,0.697,21kaFtd7SMbbz8Z69PBya9,0,0.0,0,0.158,-4.931,1,0.463,139.878,4,https://api.spotify.com/v1/tracks/21kaFtd7SMbbz8Z69PBya9,audio_features,spotify:track:21kaFtd7SMbbz8Z69PBya9,0.314
Ninja Re Bang Bang - Steve Aoki Remix,0.0947,https://api.spotify.com/v1/audio-analysis/3M23gGWtJEE3CKe8jZWKMe,0.691,216231,0.932,3M23gGWtJEE3CKe8jZWKMe,0,5.82e-05,5,0.083,-2.859,0,0.0283,130.043,4,https://api.spotify.com/v1/tracks/3M23gGWtJEE3CKe8jZWKMe,audio_features,spotify:track:3M23gGWtJEE3CKe8jZWKMe,0.535
No Guts No Glory,0.00253,https://api.spotify.com/v1/audio-analysis/0n7GyKLEWQyyLTnSfLMIHf,0.683,378462,0.736,0n7GyKLEWQyyLTnSfLMIHf,0,0.903,8,0.127,-5.673,1,0.275,130.011,4,https://api.spotify.com/v1/tracks/0n7GyKLEWQyyLTnSfLMIHf,audio_features,spotify:track:0n7GyKLEWQyyLTnSfLMIHf,0.204
No Me Quiero Doler,0.122,https://api.spotify.com/v1/audio-analysis/5yHQDlmQ4PJQR9CAFsdoMG,0.635,326038,0.566,5yHQDlmQ4PJQR9CAFsdoMG,0,0.864,4,0.0674,-12.082,0,0.033,105.995,4,https://api.spotify.com/v1/tracks/5yHQDlmQ4PJQR9CAFsdoMG,audio_features,spotify:track:5yHQDlmQ4PJQR9CAFsdoMG,0.114
No Promises,0.435,https://api.spotify.com/v1/audio-analysis/2yqX7GflLDuksOYqrccWda,0.514,219307,0.495,2yqX7GflLDuksOYqrccWda,0,0.286,3,0.0957,-12.642,1,0.055,164.973,3,https://api.spotify.com/v1/tracks/2yqX7GflLDuksOYqrccWda,audio_features,spotify:track:2yqX7GflLDuksOYqrccWda,0.681
North Dakota,0.717,https://api.spotify.com/v1/audio-analysis/2l70NKAySm5pCzRAZxzPbn,0.615,190565,0.484,2l70NKAySm5pCzRAZxzPbn,0,3.53e-05,4,0.112,-12.142,1,0.0679,112.538,4,https://api.spotify.com/v1/tracks/2l70NKAySm5pCzRAZxzPbn,audio_features,spotify:track:2l70NKAySm5pCzRAZxzPbn,0.234
Not Gonna Get It,0.011,https://api.spotify.com/v1/audio-analysis/6UTvWwqubEcGwkK8dj8Ycn,0.573,196453,0.886,6UTvWwqubEcGwkK8dj8Ycn,0,9.14e-05,5,0.0719,-6.141,0,0.0392,161.597,4,https://api.spotify.com/v1/tracks/6UTvWwqubEcGwkK8dj8Ycn,audio_features,spotify:track:6UTvWwqubEcGwkK8dj8Ycn,0.425
Nothing Is Free - Original Mix,8.67e-05,https://api.spotify.com/v1/audio-analysis/0tvccFhPagfkqZZZIHOtwv,0.563,369951,0.977,0tvccFhPagfkqZZZIHOtwv,0,0.388,10,0.564,-1.707,0,0.0993,102.528,4,https://api.spotify.com/v1/tracks/0tvccFhPagfkqZZZIHOtwv,audio_features,spotify:track:0tvccFhPagfkqZZZIHOtwv,0.229
Nothing else matters,0.0263,https://api.spotify.com/v1/audio-analysis/4muRI1VncA8M08tKHG1NMH,0.36,217586,0.884,4muRI1VncA8M08tKHG1NMH,0,0.00448,9,0.0979,-8.426,0,0.0373,174.083,3,https://api.spotify.com/v1/tracks/4muRI1VncA8M08tKHG1NMH,audio_features,spotify:track:4muRI1VncA8M08tKHG1NMH,0.159
Nu World,0.000514,https://api.spotify.com/v1/audio-analysis/5noFr0H7xkDdpVa3jCdiDk,0.698,351723,0.774,5noFr0H7xkDdpVa3jCdiDk,0,0.626,0,0.0939,-7.377,1,0.0433,125.997,4,https://api.spotify.com/v1/tracks/5noFr0H7xkDdpVa3jCdiDk,audio_features,spotify:track:5noFr0H7xkDdpVa3jCdiDk,0.394
OHNE DICH,0.00389,https://api.spotify.com/v1/audio-analysis/0HFKRJ86CSYRGkbALc6Aen,0.424,271173,0.59,0HFKRJ86CSYRGkbALc6Aen,0,0.000432,2,0.114,-5.531,0,0.0294,136.033,4,https://api.spotify.com/v1/tracks/0HFKRJ86CSYRGkbALc6Aen,audio_features,spotify:track:0HFKRJ86CSYRGkbALc6Aen,0.204
Ogród pełen róż,0.0233,https://api.spotify.com/v1/audio-analysis/52LlUcFuWsdJiYpUbzXbUV,0.728,210482,0.935,52LlUcFuWsdJiYpUbzXbUV,0,0.0,1,0.423,-5.233,0,0.0514,140.039,4,https://api.spotify.com/v1/tracks/52LlUcFuWsdJiYpUbzXbUV,audio_features,spotify:track:52LlUcFuWsdJiYpUbzXbUV,0.959
Oh oh (lalala),0.711,https://api.spotify.com/v1/audio-analysis/1KQnW2vrpepMQG9Keo8vbY,0.889,143413,0.419,1KQnW2vrpepMQG9Keo8vbY,0,0.0,7,0.115,-10.353,1,0.146,122.965,4,https://api.spotify.com/v1/tracks/1KQnW2vrpepMQG9Keo8vbY,audio_features,spotify:track:1KQnW2vrpepMQG9Keo8vbY,0.649
Olivia,0.718,https://api.spotify.com/v1/audio-analysis/3RInI27oRppmx8sKzgSEYb,0.551,193730,0.352,3RInI27oRppmx8sKzgSEYb,0,0.00149,2,0.102,-10.091,1,0.0299,117.335,4,https://api.spotify.com/v1/tracks/3RInI27oRppmx8sKzgSEYb,audio_features,spotify:track:3RInI27oRppmx8sKzgSEYb,0.6
Omnia,0.00126,https://api.spotify.com/v1/audio-analysis/48O5z352sg5yY0xb82mvyk,0.716,377227,0.934,48O5z352sg5yY0xb82mvyk,0,0.892,10,0.0834,-6.509,0,0.0567,131.013,4,https://api.spotify.com/v1/tracks/48O5z352sg5yY0xb82mvyk,audio_features,spotify:track:48O5z352sg5yY0xb82mvyk,0.61
On My Own,0.0294,https://api.spotify.com/v1/audio-analysis/5n75cdCzSqlfFsk1hZ4ery,0.651,290261,0.721,5n75cdCzSqlfFsk1hZ4ery,0,0.0117,7,0.131,-6.229,0,0.0655,118.039,4,https://api.spotify.com/v1/tracks/5n75cdCzSqlfFsk1hZ4ery,audio_features,spotify:track:5n75cdCzSqlfFsk1hZ4ery,0.44
On Top Of Spaghetti,0.852,https://api.spotify.com/v1/audio-analysis/4BSMdFLj0vdpz4dg7pV4VP,0.477,136333,0.528,4BSMdFLj0vdpz4dg7pV4VP,0,1.56e-05,9,0.476,-8.81,1,0.0316,174.499,3,https://api.spotify.com/v1/tracks/4BSMdFLj0vdpz4dg7pV4VP,audio_features,spotify:track:4BSMdFLj0vdpz4dg7pV4VP,0.798
